"Opening": 001u.lammpstrj……
"ERROR": TIMESTEP/FRAME(files.cpp:198) -> 100000000 != 100005000 (20001 * 5000)
"Opening": 002u.lammpstrj……
"ERROR": TIMESTEP/FRAME(files.cpp:198) -> 34995000 != 35000000 (7000 * 5000)
"Opening": 003u.lammpstrj……
"ERROR": TIMESTEP/FRAME(files.cpp:198) -> 100000000 != 100005000 (20001 * 5000)
"ERROR": Cannot open 004u.lammpstrj
"ERROR": Cannot open 005u.lammpstrj
"ERROR": Cannot open 006u.lammpstrj
"ERROR": Cannot open 007u.lammpstrj
"ERROR": Cannot open 008u.lammpstrj
"ERROR": Cannot open 009u.lammpstrj
"ERROR": Cannot open 010u.lammpstrj
"ERROR": Cannot open 011u.lammpstrj
"ERROR": Cannot open 012u.lammpstrj
"ERROR": Cannot open 013u.lammpstrj
"ERROR": Cannot open 014u.lammpstrj
"ERROR": Cannot open 015u.lammpstrj
"ERROR": Cannot open 016u.lammpstrj
"ERROR": Cannot open 017u.lammpstrj
"ERROR": Cannot open 018u.lammpstrj
"ERROR": Cannot open 019u.lammpstrj
"ERROR": Cannot open 020u.lammpstrj
time msd[1][000] msd[1][000] msd[1][000] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] msd[1][  ] ave[1] 5 8.45946e-05 8.1148e-05 8.94238e-05 
650 1.33555 1.24471 1.41206 
655 1.35596 1.26362 1.43372 
660 1.37651 1.28268 1.45555 
665 1.39722 1.30186 1.47753 
670 1.41808 1.32119 1.49969 
675 1.4391 1.34065 1.522 
680 1.46026 1.36025 1.54448 
685 1.48158 1.37998 1.56712 
690 1.50305 1.39985 1.58992 
695 1.52467 1.41986 1.61289 
700 1.54644 1.44001 1.63602 
705 1.56836 1.4603 1.65932 
710 1.59044 1.48072 1.68277 
715 1.61267 1.50128 1.70639 
720 1.63505 1.52198 1.73017 
725 1.65758 1.54282 1.75412 
730 1.68026 1.56379 1.77823 
735 1.7031 1.58491 1.8025 
740 1.72609 1.60616 1.82693 
745 1.74922 1.62756 1.85153 
750 1.77251 1.64909 1.87629 
755 1.79595 1.67076 1.90122 
760 1.81955 1.69256 1.9263 
765 1.84329 1.7145 1.95155 
770 1.86718 1.73658 1.97697 
775 1.89123 1.7588 2.00254 
780 1.91542 1.78116 2.02828 
785 1.93977 1.80365 2.05418 
790 1.96427 1.82628 2.08025 
795 1.98892 1.84905 2.10648 
800 2.01372 1.87196 2.13287 
805 2.03868 1.89501 2.15942 
810 2.06378 1.91819 2.18614 
815 2.08904 1.94151 2.21301 
820 2.11445 1.96496 2.24005 
825 2.14001 1.98856 2.26726 
830 2.16572 2.01229 2.29462 
835 2.19159 2.03615 2.32215 
840 2.2176 2.06015 2.34984 
845 2.24377 2.0843 2.37769 
850 2.27009 2.10858 2.4057 
855 2.29656 2.133 2.43388 
860 2.32318 2.15756 2.46221 
865 2.34996 2.18226 2.49071 
870 2.37688 2.20709 2.51937 
875 2.40396 2.23207 2.54819 
880 2.43119 2.25719 2.57717 
885 2.45857 2.28244 2.60631 
890 2.4861 2.30783 2.63562 
895 2.51378 2.33335 2.66508 
900 2.54161 2.35901 2.69471 
905 2.56959 2.3848 2.7245 
910 2.59773 2.41073 2.75445 
915 2.62601 2.43679 2.78456 
920 2.65444 2.46299 2.81483 
925 2.68303 2.48931 2.84526 
930 2.71176 2.51576 2.87586 
935 2.74064 2.54235 2.90661 
940 2.76968 2.56907 2.93753 
945 2.79886 2.59592 2.96861 
950 2.8282 2.62291 2.99985 
955 2.85768 2.65004 3.03125 
960 2.88732 2.6773 3.06281 
965 2.9171 2.7047 3.09454 
970 2.94704 2.73223 3.12643 
975 2.97712 2.7599 3.15847 
980 3.00736 2.7877 3.19068 
985 3.03775 2.81564 3.22306 
990 3.06829 2.84372 3.25559 
995 3.09897 2.87193 3.28828 
1000 3.12981 2.90028 3.32114 
1005 3.1608 2.92876 3.35415 
1010 3.19194 2.95738 3.38733 
1015 3.22323 2.98614 3.42067 
1020 3.25467 3.01503 3.45417 
1025 3.28626 3.04407 3.48784 
1030 3.31799 3.07324 3.52166 
1035 3.34988 3.10255 3.55565 
1040 3.38192 3.132 3.5898 
1045 3.41411 3.16158 3.62412 
1050 3.44645 3.1913 3.65859 
1055 3.47893 3.22116 3.69323 
1060 3.51157 3.25116 3.72803 
1065 3.54436 3.2813 3.76299 
1070 3.5773 3.31157 3.79811 
1075 3.61038 3.34199 3.83339 
1080 3.64362 3.37255 3.86883 
1085 3.677 3.40325 3.90443 
1090 3.71054 3.43408 3.94019 
1095 3.74422 3.46506 3.97611 
1100 3.77806 3.49618 4.01218 
1105 3.81204 3.52743 4.04842 
1110 3.84617 3.55883 4.08482 
1115 3.88045 3.59035 4.12137 
1120 3.91488 3.62201 4.15809 
1125 3.94945 3.65381 4.19497 
1130 3.98418 3.68574 4.232 
1135 4.01905 3.7178 4.2692 
1140 4.05407 3.75 4.30656 
1145 4.08924 3.78232 4.34408 
1150 4.12455 3.81478 4.38176 
1155 4.16002 3.84737 4.4196 
1160 4.19563 3.88009 4.4576 
1165 4.23139 3.91294 4.49575 
1170 4.26729 3.94592 4.53407 
1175 4.30335 3.97904 4.57255 
1180 4.33955 4.01228 4.61119 
1185 4.3759 4.04566 4.64999 
1190 4.41239 4.07916 4.68895 
1195 4.44904 4.1128 4.72806 
1200 4.48583 4.14657 4.76734 
1205 4.52276 4.18048 4.80678 
1210 4.55985 4.21452 4.84637 
1215 4.59708 4.2487 4.88613 
1220 4.63446 4.28301 4.92604 
1225 4.67199 4.31746 4.96611 
1230 4.70966 4.35205 5.00635 
1235 4.74749 4.38677 5.04674 
1240 4.78545 4.42163 5.0873 
1245 4.82357 4.45663 5.12801 
1250 4.86183 4.49176 5.16888 
1255 4.90024 4.52703 5.20991 
1260 4.9388 4.56243 5.25109 
1265 4.9775 4.59797 5.29244 
1270 5.01635 4.63364 5.33394 
1275 5.05534 4.66944 5.3756 
1280 5.09449 4.70538 5.41742 
1285 5.13377 4.74146 5.4594 
1290 5.17321 4.77769 5.50153 
1295 5.21279 4.81404 5.54382 
1300 5.25252 4.85054 5.58627 
1305 5.2924 4.88718 5.62888 
1310 5.33243 4.92394 5.67165 
1315 5.3726 4.96085 5.71457 
1320 5.41291 4.99788 5.75765 
1325 5.45337 5.03505 5.80089 
1330 5.49398 5.07235 5.84428 
1335 5.53474 5.10979 5.88783 
1340 5.57564 5.14735 5.93154 
1345 5.61669 5.18506 5.97541 
1350 5.65788 5.22289 6.01944 
1355 5.69922 5.26085 6.06363 
1360 5.74071 5.29894 6.10797 
1365 5.78234 5.33716 6.15247 
1370 5.82412 5.37551 6.19714 
1375 5.86604 5.41399 6.24196 
1380 5.9081 5.4526 6.28694 
1385 5.95032 5.49133 6.33208 
1390 5.99267 5.53019 6.37738 
1395 6.03517 5.56917 6.42283 
1400 6.07782 5.60828 6.46845 
1405 6.1206 5.64751 6.51422 
1410 6.16353 5.68687 6.56015 
1415 6.20661 5.72636 6.60623 
1420 6.24983 5.76597 6.65247 
1425 6.29319 5.8057 6.69887 
1430 6.3367 5.84557 6.74542 
1435 6.38035 5.88555 6.79213 
1440 6.42415 5.92567 6.839 
1445 6.46808 5.96591 6.88602 
1450 6.51217 6.00627 6.9332 
1455 6.55639 6.04677 6.98054 
1460 6.60076 6.0874 7.02803 
1465 6.64528 6.12815 7.07568 
1470 6.68994 6.16903 7.12349 
1475 6.73474 6.21004 7.17145 
1480 6.77968 6.25118 7.21957 
1485 6.82477 6.29245 7.26785 
1490 6.87 6.33385 7.31628 
1495 6.91537 6.37537 7.36487 
1500 6.96089 6.41702 7.41361 
1505 7.00655 6.4588 7.46251 
1510 7.05235 6.5007 7.51157 
1515 7.0983 6.54274 7.56078 
1520 7.14439 6.5849 7.61015 
1525 7.19062 6.62719 7.65967 
1530 7.23699 6.6696 7.70935 
1535 7.28351 6.71215 7.75919 
1540 7.33017 6.75483 7.80919 
1545 7.37698 6.79763 7.85934 
1550 7.42392 6.84056 7.90964 
1555 7.47102 6.88362 7.9601 
1560 7.51825 6.92681 8.01072 
1565 7.56563 6.97013 8.06149 
1570 7.61314 7.01358 8.11242 
1575 7.66081 7.05716 8.16351 
1580 7.70861 7.10087 8.21475 
1585 7.75656 7.14471 8.26615 
1590 7.80465 7.18868 8.31771 
1595 7.85288 7.23279 8.36942 
1600 7.90126 7.27702 8.42129 
1605 7.94978 7.32138 8.47332 
1610 7.99844 7.36588 8.52551 
1615 8.04725 7.4105 8.57785 
1620 8.0962 7.45526 8.63035 
1625 8.14529 7.50015 8.683 
1630 8.19452 7.54517 8.73581 
1635 8.2439 7.59032 8.78877 
1640 8.29343 7.6356 8.84189 
1645 8.34309 7.68101 8.89517 
1650 8.3929 7.72654 8.9486 
1655 8.44284 7.77221 9.00219 
1660 8.49293 7.818 9.05594 
1665 8.54317 7.86392 9.10984 
1670 8.59354 7.90998 9.16389 
1675 8.64405 7.95615 9.2181 
1680 8.69471 8.00245 9.27247 
1685 8.7455 8.04888 9.32699 
1690 8.79644 8.09543 9.38167 
1695 8.84751 8.14209 9.4365 
1700 8.89873 8.18887 9.49149 
1705 8.95008 8.23578 9.54663 
1710 9.00158 8.2828 9.60193 
1715 9.05321 8.32994 9.65738 
1720 9.10499 8.3772 9.71299 
1725 9.15691 8.42459 9.76875 
1730 9.20897 8.4721 9.82466 
1735 9.26116 8.51974 9.88073 
1740 9.3135 8.56751 9.93695 
1745 9.36598 8.6154 9.99332 
1750 9.4186 8.66342 10.0498 
1755 9.47136 8.71156 10.1065 
1760 9.52426 8.75983 10.1634 
1765 9.5773 8.80822 10.2204 
1770 9.63047 8.85674 10.2775 
1775 9.68379 8.90537 10.3348 
1780 9.73725 8.95414 10.3923 
1785 9.79084 9.00302 10.4499 
1790 9.84457 9.05203 10.5076 
1795 9.89844 9.10117 10.5655 
1800 9.95245 9.15042 10.6236 
1805 10.0066 9.1998 10.6818 
1810 10.0609 9.24929 10.7402 
1815 10.1153 9.29891 10.7988 
1820 10.1699 9.34863 10.8574 
1825 10.2246 9.39848 10.9163 
1830 10.2794 9.44845 10.9753 
1835 10.3344 9.49853 11.0345 
1840 10.3895 9.54874 11.0938 
1845 10.4447 9.59906 11.1532 
1850 10.5001 9.64951 11.2129 
1855 10.5556 9.70008 11.2726 
1860 10.6113 9.75077 11.3326 
1865 10.6671 9.80158 11.3927 
1870 10.723 9.85252 11.4529 
1875 10.7791 9.90358 11.5133 
1880 10.8353 9.95476 11.5738 
1885 10.8917 10.0061 11.6345 
1890 10.9482 10.0575 11.6954 
1895 11.0048 10.109 11.7564 
1900 11.0616 10.1607 11.8176 
1905 11.1185 10.2124 11.8789 
1910 11.1755 10.2643 11.9404 
1915 11.2327 10.3163 12.002 
1920 11.29 10.3685 12.0638 
1925 11.3475 10.4207 12.1257 
1930 11.4051 10.4731 12.1878 
1935 11.4628 10.5256 12.25 
1940 11.5207 10.5782 12.3124 
1945 11.5787 10.6309 12.375 
1950 11.6368 10.6837 12.4377 
1955 11.6951 10.7367 12.5005 
1960 11.7535 10.7898 12.5635 
1965 11.8121 10.843 12.6267 
1970 11.8708 10.8963 12.69 
1975 11.9296 10.9498 12.7534 
1980 11.9886 11.0033 12.817 
1985 12.0477 11.057 12.8808 
1990 12.1069 11.1108 12.9447 
1995 12.1663 11.1647 13.0088 
2000 12.2258 11.2187 13.073 
2005 12.2854 11.2728 13.1374 
2010 12.3452 11.327 13.2019 
2015 12.4051 11.3814 13.2666 
2020 12.4652 11.4358 13.3314 
2025 12.5254 11.4904 13.3964 
2030 12.5857 11.5451 13.4615 
2035 12.6462 11.5999 13.5268 
2040 12.7067 11.6549 13.5922 
2045 12.7675 11.7099 13.6578 
2050 12.8283 11.7651 13.7235 
2055 12.8893 11.8203 13.7894 
2060 12.9505 11.8757 13.8554 
2065 13.0117 11.9313 13.9216 
2070 13.0731 11.9869 13.988 
2075 13.1347 12.0426 14.0544 
2080 13.1963 12.0985 14.1211 
2085 13.2582 12.1545 14.1879 
2090 13.3201 12.2105 14.2548 
2095 13.3822 12.2667 14.3219 
2100 13.4444 12.323 14.3892 
2105 13.5067 12.3794 14.4566 
2110 13.5692 12.436 14.5241 
2115 13.6318 12.4926 14.5918 
2120 13.6945 12.5493 14.6597 
2125 13.7574 12.6062 14.7277 
2130 13.8204 12.6631 14.7959 
2135 13.8836 12.7202 14.8642 
2140 13.9468 12.7774 14.9326 
2145 14.0103 12.8346 15.0013 
2150 14.0738 12.892 15.07 
2155 14.1375 12.9495 15.139 
2160 14.2013 13.0072 15.208 
2165 14.2652 13.0649 15.2773 
2170 14.3293 13.1228 15.3466 
2175 14.3935 13.1807 15.4162 
2180 14.4578 13.2388 15.4858 
2185 14.5223 13.297 15.5557 
2190 14.5869 13.3553 15.6256 
2195 14.6516 13.4137 15.6958 
2200 14.7165 13.4722 15.7661 
2205 14.7814 13.5309 15.8365 
2210 14.8466 13.5896 15.9071 
2215 14.9118 13.6485 15.9778 
2220 14.9772 13.7075 16.0487 
2225 15.0427 13.7666 16.1197 
2230 15.1084 13.8258 16.1909 
2235 15.1741 13.8851 16.2622 
2240 15.24 13.9445 16.3337 
2245 15.3061 14.0041 16.4054 
2250 15.3722 14.0637 16.4772 
2255 15.4385 14.1235 16.5491 
2260 15.505 14.1834 16.6212 
2265 15.5715 14.2434 16.6934 
2270 15.6382 14.3036 16.7658 
2275 15.7051 14.3638 16.8383 
2280 15.772 14.4242 16.911 
2285 15.8391 14.4846 16.9838 
2290 15.9063 14.5452 17.0568 
2295 15.9736 14.6059 17.1299 
2300 16.0411 14.6667 17.2032 
2305 16.1087 14.7276 17.2766 
2310 16.1764 14.7886 17.3502 
2315 16.2443 14.8497 17.4239 
2320 16.3123 14.9109 17.4978 
2325 16.3804 14.9723 17.5718 
2330 16.4486 15.0337 17.646 
2335 16.517 15.0953 17.7203 
2340 16.5855 15.1569 17.7948 
2345 16.6541 15.2187 17.8694 
2350 16.7229 15.2806 17.9442 
2355 16.7918 15.3426 18.0191 
2360 16.8608 15.4047 18.0942 
2365 16.9299 15.4669 18.1694 
2370 16.9992 15.5292 18.2448 
2375 17.0686 15.5916 18.3203 
2380 17.1381 15.6541 18.396 
2385 17.2078 15.7167 18.4718 
2390 17.2775 15.7795 18.5477 
2395 17.3475 15.8423 18.6238 
2400 17.4175 15.9053 18.7001 
2405 17.4877 15.9684 18.7765 
2410 17.558 16.0316 18.853 
2415 17.6284 16.0949 18.9297 
2420 17.699 16.1583 19.0065 
2425 17.7696 16.2218 19.0835 
2430 17.8404 16.2855 19.1607 
2435 17.9114 16.3493 19.2379 
2440 17.9824 16.4131 19.3154 
2445 18.0536 16.4771 19.393 
2450 18.1249 16.5412 19.4707 
2455 18.1964 16.6053 19.5486 
2460 18.268 16.6696 19.6266 
2465 18.3396 16.734 19.7048 
2470 18.4115 16.7985 19.7831 
2475 18.4834 16.8632 19.8616 
2480 18.5555 16.9279 19.9402 
2485 18.6277 16.9927 20.019 
2490 18.7 17.0577 20.0979 
2495 18.7725 17.1228 20.177 
2500 18.8451 17.1879 20.2562 
2505 18.9178 17.2532 20.3355 
2510 18.9906 17.3186 20.4151 
2515 19.0636 17.3841 20.4947 
2520 19.1366 17.4497 20.5745 
2525 19.2098 17.5155 20.6545 
2530 19.2832 17.5813 20.7346 
2535 19.3566 17.6472 20.8148 
2540 19.4302 17.7132 20.8952 
2545 19.5039 17.7794 20.9758 
2550 19.5778 17.8456 21.0564 
2555 19.6517 17.912 21.1373 
2560 19.7258 17.9784 21.2182 
2565 19.8001 18.045 21.2994 
2570 19.8744 18.1117 21.3806 
2575 19.9489 18.1784 21.462 
2580 20.0235 18.2453 21.5436 
2585 20.0982 18.3123 21.6253 
2590 20.173 18.3794 21.7071 
2595 20.248 18.4466 21.7891 
2600 20.3231 18.5139 21.8713 
2605 20.3983 18.5813 21.9535 
2610 20.4736 18.6488 22.036 
2615 20.5491 18.7165 22.1185 
2620 20.6247 18.7842 22.2013 
2625 20.7004 18.852 22.2841 
2630 20.7763 18.92 22.3671 
2635 20.8522 18.988 22.4503 
2640 20.9283 19.0562 22.5336 
2645 21.0045 19.1244 22.617 
2650 21.0809 19.1928 22.7006 
2655 21.1573 19.2612 22.7843 
2660 21.2339 19.3298 22.8682 
2665 21.3106 19.3984 22.9522 
2670 21.3875 19.4672 23.0364 
2675 21.4644 19.5361 23.1207 
2680 21.5415 19.605 23.2051 
2685 21.6187 19.6741 23.2897 
2690 21.696 19.7433 23.3745 
2695 21.7735 19.8125 23.4593 
2700 21.8511 19.8819 23.5444 
2705 21.9287 19.9514 23.6295 
2710 22.0066 20.0209 23.7149 
2715 22.0845 20.0906 23.8003 
2720 22.1626 20.1604 23.8859 
2725 22.2407 20.2302 23.9717 
2730 22.319 20.3002 24.0576 
2735 22.3975 20.3703 24.1436 
2740 22.476 20.4404 24.2298 
2745 22.5547 20.5107 24.3162 
2750 22.6335 20.581 24.4027 
2755 22.7124 20.6515 24.4893 
2760 22.7914 20.722 24.5761 
2765 22.8706 20.7927 24.663 
2770 22.9498 20.8635 24.7501 
2775 23.0292 20.9343 24.8373 
2780 23.1087 21.0053 24.9247 
2785 23.1884 21.0764 25.0122 
2790 23.2681 21.1475 25.0999 
2795 23.348 21.2188 25.1877 
2800 23.428 21.2901 25.2757 
2805 23.5081 21.3615 25.3638 
2810 23.5883 21.433 25.4521 
2815 23.6687 21.5046 25.5405 
2820 23.7491 21.5763 25.629 
2825 23.8297 21.6481 25.7177 
2830 23.9104 21.72 25.8065 
2835 23.9913 21.7919 25.8955 
2840 24.0722 21.864 25.9846 
2845 24.1533 21.9361 26.0739 
2850 24.2345 22.0084 26.1633 
2855 24.3158 22.0807 26.2529 
2860 24.3972 22.1532 26.3426 
2865 24.4787 22.2257 26.4324 
2870 24.5604 22.2983 26.5224 
2875 24.6422 22.371 26.6126 
2880 24.7241 22.4437 26.7028 
2885 24.8061 22.5166 26.7932 
2890 24.8882 22.5896 26.8838 
2895 24.9705 22.6626 26.9745 
2900 25.0529 22.7357 27.0654 
2905 25.1354 22.8089 27.1563 
2910 25.218 22.8823 27.2475 
2915 25.3007 22.9557 27.3388 
2920 25.3836 23.0292 27.4302 
2925 25.4665 23.1028 27.5218 
2930 25.5496 23.1764 27.6135 
2935 25.6328 23.2502 27.7053 
2940 25.7162 23.3241 27.7973 
2945 25.7996 23.3981 27.8895 
2950 25.8832 23.4721 27.9817 
2955 25.9668 23.5463 28.0742 
2960 26.0506 23.6205 28.1667 
2965 26.1346 23.6949 28.2594 
2970 26.2186 23.7693 28.3523 
2975 26.3027 23.8438 28.4453 
2980 26.387 23.9184 28.5384 
2985 26.4714 23.9931 28.6317 
2990 26.5559 24.0679 28.7251 
2995 26.6405 24.1428 28.8187 
3000 26.7252 24.2177 28.9124 
3005 26.8101 24.2928 29.0062 
3010 26.895 24.3679 29.1002 
3015 26.9801 24.4432 29.1943 
3020 27.0653 24.5185 29.2886 
3025 27.1506 24.5939 29.383 
3030 27.2361 24.6694 29.4776 
3035 27.3216 24.745 29.5723 
3040 27.4073 24.8207 29.6671 
3045 27.4931 24.8965 29.7621 
3050 27.579 24.9724 29.8572 
3055 27.665 25.0484 29.9524 
3060 27.7511 25.1244 30.0478 
3065 27.8373 25.2006 30.1433 
3070 27.9237 25.2768 30.239 
3075 28.0102 25.3531 30.3348 
3080 28.0968 25.4295 30.4308 
3085 28.1835 25.5059 30.5268 
3090 28.2703 25.5825 30.6231 
3095 28.3572 25.6591 30.7194 
3100 28.4443 25.7359 30.8159 
3105 28.5315 25.8127 30.9126 
3110 28.6187 25.8896 31.0094 
3115 28.7061 25.9666 31.1063 
3120 28.7936 26.0437 31.2033 
3125 28.8813 26.1209 31.3005 
3130 28.969 26.1982 31.3979 
3135 29.0569 26.2755 31.4953 
3140 29.1448 26.3529 31.5929 
3145 29.2329 26.4304 31.6907 
3150 29.3211 26.508 31.7886 
3155 29.4094 26.5857 31.8866 
3160 29.4978 26.6634 31.9848 
3165 29.5863 26.7413 32.0831 
3170 29.6749 26.8192 32.1815 
3175 29.7637 26.8972 32.2801 
3180 29.8525 26.9753 32.3788 
3185 29.9415 27.0534 32.4777 
3190 30.0306 27.1316 32.5767 
3195 30.1198 27.2099 32.6759 
3200 30.2091 27.2882 32.7751 
3205 30.2985 27.3666 32.8746 
3210 30.388 27.4451 32.9741 
3215 30.4776 27.5237 33.0739 
3220 30.5674 27.6023 33.1737 
3225 30.6572 27.681 33.2737 
3230 30.7472 27.7598 33.3738 
3235 30.8372 27.8386 33.4741 
3240 30.9274 27.9176 33.5745 
3245 31.0177 27.9966 33.6751 
3250 31.1081 28.0758 33.7758 
3255 31.1986 28.155 33.8766 
3260 31.2892 28.2343 33.9776 
3265 31.38 28.3137 34.0787 
3270 31.4708 28.3932 34.1799 
3275 31.5618 28.4727 34.2813 
3280 31.6529 28.5523 34.3829 
3285 31.744 28.632 34.4845 
3290 31.8353 28.7118 34.5864 
3295 31.9267 28.7917 34.6883 
3300 32.0182 28.8716 34.7904 
3305 32.1099 28.9516 34.8927 
3310 32.2016 29.0317 34.9951 
3315 32.2935 29.1119 35.0976 
3320 32.3854 29.1921 35.2003 
3325 32.4775 29.2725 35.3031 
3330 32.5697 29.3529 35.406 
3335 32.6619 29.4333 35.5091 
